timestamp;node_id;session_id;f_cnt;collisions_detected
2026-06-09T11:34:43.166180718+00:00;3;1;904;1
2026-06-09T11:35:00.410083288+00:00;4;1;850;1
2026-06-09T11:35:05.795518456+00:00;1;1;1058;1
2026-06-09T11:35:24.999660425+00:00;1;1;1062;1
2026-06-09T11:35:39.400122692+00:00;1;1;1065;1
2026-06-09T11:35:39.868689350+00:00;2;1;985;1
2026-06-09T11:35:58.596986257+00:00;1;1;1069;1
2026-06-09T11:36:00.674476104+00:00;2;1;989;1
2026-06-09T11:36:07.155642711+00:00;3;1;919;1
2026-06-09T11:36:13.004774494+00:00;1;1;1072;1
2026-06-09T11:36:26.678580402+00:00;2;1;994;1
2026-06-09T11:36:46.534164293+00:00;3;1;926;1
2026-06-09T11:36:52.671436168+00:00;2;1;999;1
2026-06-09T11:37:10.602607357+00:00;1;1;1084;1
2026-06-09T11:37:12.429317634+00:00;4;1;872;1
2026-06-09T11:37:18.707060878+00:00;2;1;1004;1
2026-06-09T11:37:20.199561593+00:00;1;1;1086;1
